SiteID,910216,Site Timezone,-6,Data Timezone,-6,Longitude,-100.388824,Latitude,20.59169
Year,Month,Day,Hour,Minute,wind speed at 10m (m/s),wind direction at 10m (deg)
2010,10,28,22,0,6.79,74.19
2010,10,28,23,0,7.51,81.29
2010,10,29,0,0,8.35,75.23
2010,10,29,1,0,8.31,72.38
2010,10,29,2,0,7.71,75.74
2010,10,29,3,0,7.21,75.11
2010,10,29,4,0,7.3,75.96000000000001
2010,10,29,5,0,5.99,82.63
2010,10,29,6,0,5.75,85.47
2010,10,29,7,0,6.18,88.09
2010,10,29,8,0,6.05,84.3
2010,10,29,9,0,5.71,81.92
2010,10,29,10,0,6.32,82.15
2010,10,29,11,0,6.83,83.42
2010,10,29,12,0,6.83,81.60000000000001
2010,10,29,13,0,7.59,86.99
2010,10,29,14,0,7.19,84.97
2010,10,29,15,0,6.5200000000000005,81.85000000000001
2010,10,29,16,0,6.88,84.33
2010,10,29,17,0,6.16,87.25
2010,10,29,18,0,5.39,87.13
2010,10,29,19,0,5.5200000000000005,83
2010,10,29,20,0,4.99,82.38
2010,10,29,21,0,5.1000000000000005,83.22
2010,10,29,22,0,4.83,81.81
2010,10,29,23,0,4.46,82.8
2010,10,30,0,0,4.86,82.91
2010,10,30,1,0,5.04,81.93
2010,10,30,2,0,4.62,84.66
2010,10,30,3,0,3.89,82.83
2010,10,30,4,0,3.77,82.11
2010,10,30,5,0,3.39,86.34
2010,10,30,6,0,3.5500000000000003,79.52
2010,10,30,7,0,2.68,81.57000000000001
2010,10,30,8,0,2.0300000000000002,76.64
2010,10,30,9,0,1.35,84.14
2010,10,30,10,0,0.76,243
2010,10,30,11,0,2,272.62
2010,10,30,12,0,3.59,257.85
2010,10,30,13,0,4.33,269.56
2010,10,30,14,0,5.21,255.39000000000001
2010,10,30,15,0,4.87,267.43
2010,10,30,16,0,5.5,256.72
2010,10,30,17,0,4.11,262.07
2010,10,30,18,0,3.31,273.67
2010,10,30,19,0,3.22,238.42000000000002
2010,10,30,20,0,0.86,260.88
2010,10,30,21,0,0.42,307.43
2010,10,30,22,0,1.56,269.44
2010,10,30,23,0,2.04,273.46
2010,10,31,0,0,2.4,250.41
2010,10,31,1,0,2.42,251.24
2010,10,31,2,0,2.1,264.65
2010,10,31,3,0,2.29,275.36
2010,10,31,4,0,2.13,271.2
2010,10,31,5,0,2.49,268.87
2010,10,31,6,0,1.84,250.56
2010,10,31,7,0,2.09,258.85
2010,10,31,8,0,1.97,278.86
2010,10,31,9,0,1.86,261.58
2010,10,31,10,0,1.5,260.79
2010,10,31,11,0,1.4000000000000001,292.69
2010,10,31,12,0,1.96,301.74
2010,10,31,13,0,1.97,241.87
2010,10,31,14,0,1.73,193.61
2010,10,31,15,0,2.89,275.5
2010,10,31,16,0,2.77,261.71
2010,10,31,17,0,2.43,243.76
2010,10,31,18,0,3.37,214.52
2010,10,31,19,0,3.13,200.19
2010,10,31,20,0,0.63,197.78
2010,10,31,21,0,1.52,61.84
2010,10,31,22,0,0.44,176.15
2010,10,31,23,0,1.78,151.72
2010,11,1,0,0,1.92,96.39
2010,11,1,1,0,1.73,75.95
2010,11,1,2,0,0.75,99.3
2010,11,1,3,0,0.5700000000000001,264.43
2010,11,1,4,0,1.25,359.86
2010,11,1,5,0,0.8300000000000001,14.57
2010,11,1,6,0,1.07,40.85
2010,11,1,7,0,1.3800000000000001,59.32
2010,11,1,8,0,0.93,20.75
2010,11,1,9,0,1.03,344.23
2010,11,1,10,0,1.17,286.5
2010,11,1,11,0,1.33,291.58
2010,11,1,12,0,1.51,287.46
2010,11,1,13,0,1.79,107.76
2010,11,1,14,0,2.2,257.98
2010,11,1,15,0,1.62,319.53000000000003
2010,11,1,16,0,0.72,253.23000000000002
2010,11,1,17,0,6.24,79.16
2010,11,1,18,0,4.7,59.61
2010,11,1,19,0,4.8100000000000005,72.08
2010,11,1,20,0,4.21,88.88
2010,11,1,21,0,3.83,97.85000000000001
2010,11,1,22,0,3.11,104.19
2010,11,1,23,0,2.64,86.9
2010,11,2,0,0,2.81,65.59
2010,11,2,1,0,2.52,78.2
2010,11,2,2,0,3.15,67.9
2010,11,2,3,0,3.08,64.68
2010,11,2,4,0,3.0700000000000003,70.4
2010,11,2,5,0,1.85,92.98
2010,11,2,6,0,0.47000000000000003,204.58
2010,11,2,7,0,1.17,65.65
2010,11,2,8,0,1.01,87.41
2010,11,2,9,0,0.47000000000000003,347.83
2010,11,2,10,0,1.32,274.68
2010,11,2,11,0,1.84,279.31
2010,11,2,12,0,1.19,327.17
2010,11,2,13,0,0.26,181.76
2010,11,2,14,0,1.95,142.72
2010,11,2,15,0,3.59,74.25
2010,11,2,16,0,6.99,67
2010,11,2,17,0,7.13,62.76
2010,11,2,18,0,6.83,66.12
2010,11,2,19,0,6.95,76.77
2010,11,2,20,0,6.69,75.42
2010,11,2,21,0,6.45,81.72
2010,11,2,22,0,5.74,88.10000000000001
2010,11,2,23,0,5.75,82.86
2010,11,3,0,0,5.8100000000000005,78.42
2010,11,3,1,0,5.46,68.54
2010,11,3,2,0,4.76,59.76
2010,11,3,3,0,6.17,65.94
2010,11,3,4,0,5.22,70.98
2010,11,3,5,0,4.22,67.28
2010,11,3,6,0,3.16,75.06
2010,11,3,7,0,4.01,86.59
2010,11,3,8,0,4.43,77.9
2010,11,3,9,0,3.67,64.92
2010,11,3,10,0,3.86,57.7
2010,11,3,11,0,3.71,63.910000000000004
2010,11,3,12,0,3.65,75.9
2010,11,3,13,0,3.31,88.23
2010,11,3,14,0,2.89,104.54
2010,11,3,15,0,2.0100000000000002,88.67
2010,11,3,16,0,2.88,32.13
2010,11,3,17,0,1.6600000000000001,85.05
2010,11,3,18,0,4.55,6.92
2010,11,3,19,0,4.5600000000000005,62.43
2010,11,3,20,0,5.75,44.4
2010,11,3,21,0,5.11,64.72
2010,11,3,22,0,4.33,67.46000000000001
2010,11,3,23,0,4.42,68.38
2010,11,4,0,0,4.58,65.21000000000001
2010,11,4,1,0,4.19,65.49
2010,11,4,2,0,3.41,64.32000000000001
2010,11,4,3,0,3.25,70.89
2010,11,4,4,0,3.18,71.49
2010,11,4,5,0,4.53,84.2
2010,11,4,6,0,5.28,74
2010,11,4,7,0,6.09,78.97
2010,11,4,8,0,7.21,74.82000000000001
2010,11,4,9,0,7.41,69.78
2010,11,4,10,0,7.29,68.72
2010,11,4,11,0,7.88,60.95
2010,11,4,12,0,8.65,65.52
2010,11,4,13,0,8.76,65.07000000000001
2010,11,4,14,0,7.8,84.39
2010,11,4,15,0,6.63,85.3
2010,11,4,16,0,6.98,96.42
2010,11,4,17,0,6.49,87.96000000000001
2010,11,4,18,0,5.88,80.25
2010,11,4,19,0,6.5,80.51
2010,11,4,20,0,6.21,84.10000000000001
2010,11,4,21,0,5.95,83.17
2010,11,4,22,0,5.67,79.76
2010,11,4,23,0,5.34,74.85000000000001
2010,11,5,0,0,5.44,72.03
2010,11,5,1,0,5.48,73.73
2010,11,5,2,0,5.63,77.05
2010,11,5,3,0,5.0600000000000005,73.67
2010,11,5,4,0,5.34,68.96000000000001
2010,11,5,5,0,5.83,69.38
2010,11,5,6,0,5.53,75.5
2010,11,5,7,0,5.65,71.83
2010,11,5,8,0,6.5,74.19
2010,11,5,9,0,6.72,81.8
2010,11,5,10,0,6.72,82.2
2010,11,5,11,0,6.74,79.84
2010,11,5,12,0,6.33,77.48
2010,11,5,13,0,6.65,75.78
2010,11,5,14,0,7.19,73.52
2010,11,5,15,0,7.4,63.2
2010,11,5,16,0,7.84,64.25
2010,11,5,17,0,7.140000000000001,67.5
2010,11,5,18,0,7.25,65.99
2010,11,5,19,0,6.61,69.79
2010,11,5,20,0,5.99,70.29
2010,11,5,21,0,5.69,83.68
2010,11,5,22,0,5.34,80.27
2010,11,5,23,0,5.12,75.61
2010,11,6,0,0,5.16,73.94
2010,11,6,1,0,4.94,70.33
2010,11,6,2,0,3.98,75.73
2010,11,6,3,0,4.1,76.73
2010,11,6,4,0,3.69,74.04
2010,11,6,5,0,3.88,73.16
2010,11,6,6,0,3.61,72.84
2010,11,6,7,0,3.73,72.07000000000001
2010,11,6,8,0,4.44,72.28
2010,11,6,9,0,5.33,78.77
2010,11,6,10,0,5.94,80.14
2010,11,6,11,0,6.47,76.93
2010,11,6,12,0,6.29,77.78
2010,11,6,13,0,6.88,77.62
2010,11,6,14,0,7.29,67.09
2010,11,6,15,0,7.87,64.04
2010,11,6,16,0,8.03,63.38
2010,11,6,17,0,7.3100000000000005,63.04
2010,11,6,18,0,6.48,65.18
2010,11,6,19,0,5.8,75.37
2010,11,6,20,0,5.78,72.23
2010,11,6,21,0,6.2,69.58
2010,11,6,22,0,4.96,76.05
2010,11,6,23,0,4.95,76.2
2010,11,7,0,0,4.49,78.29
2010,11,7,1,0,4.96,74.56
2010,11,7,2,0,4.29,78.73
2010,11,7,3,0,4.2700000000000005,75.48
2010,11,7,4,0,4.23,71.94
2010,11,7,5,0,3.58,73.68
2010,11,7,6,0,4.08,69.24
2010,11,7,7,0,4.28,66.23
2010,11,7,8,0,3.83,68.19
2010,11,7,9,0,4.36,80.23
2010,11,7,10,0,4.86,76.67
2010,11,7,11,0,5.78,70.16
2010,11,7,12,0,5.67,71.88
2010,11,7,13,0,5.59,76.42
2010,11,7,14,0,5.33,67.97
2010,11,7,15,0,5.82,51.870000000000005
2010,11,7,16,0,6.2700000000000005,58.46
2010,11,7,17,0,6.68,64.5
2010,11,7,18,0,6.46,72.05
2010,11,7,19,0,5.88,69.47
2010,11,7,20,0,5.34,73.39
2010,11,7,21,0,3.84,75.91
2010,11,7,22,0,3.63,68.68
2010,11,7,23,0,2.65,77.60000000000001
2010,11,8,0,0,2.7600000000000002,84
2010,11,8,1,0,3.5,82.37
2010,11,8,2,0,3.47,68.19
2010,11,8,3,0,2.52,73.13
2010,11,8,4,0,3.04,70.69
2010,11,8,5,0,3.1,76.73
2010,11,8,6,0,3,74.92
2010,11,8,7,0,2.21,88.51
2010,11,8,8,0,1.97,82.38
2010,11,8,9,0,3.2,70.43
2010,11,8,10,0,2.52,57.1
2010,11,8,11,0,0.7000000000000001,54.35
2010,11,8,12,0,1.44,283.75
2010,11,8,13,0,1.23,311.7
2010,11,8,14,0,1.6500000000000001,284.96
2010,11,8,15,0,2.09,227.71
2010,11,8,16,0,2.41,250.94
2010,11,8,17,0,2.63,254.19
2010,11,8,18,0,2.2800000000000002,257.67
2010,11,8,19,0,0.93,238.12
2010,11,8,20,0,3.23,82.28
2010,11,8,21,0,3.39,72.41
2010,11,8,22,0,3.15,75.48
2010,11,8,23,0,2.8000000000000003,67.77
2010,11,9,0,0,2.97,66.3
2010,11,9,1,0,2.29,62.550000000000004
2010,11,9,2,0,2.05,65.38
2010,11,9,3,0,0.65,81.04
2010,11,9,4,0,0.19,287.55
2010,11,9,5,0,0.23,181.3
2010,11,9,6,0,0.7000000000000001,245.44
2010,11,9,7,0,1.02,273.21
2010,11,9,8,0,1.29,268.07
2010,11,9,9,0,1.77,250.67000000000002
2010,11,9,10,0,3.37,257.75
2010,11,9,11,0,4.01,259.33
2010,11,9,12,0,3.56,264.6
2010,11,9,13,0,2.86,286.49
2010,11,9,14,0,2.97,272.83
2010,11,9,15,0,2.2800000000000002,241.33
2010,11,9,16,0,2.34,231.35
2010,11,9,17,0,3.15,240.19
2010,11,9,18,0,2.52,241.86
2010,11,9,19,0,3.2800000000000002,59.33
2010,11,9,20,0,3.5700000000000003,73.76
2010,11,9,21,0,3.5100000000000002,69.53
2010,11,9,22,0,3.59,83.24
2010,11,9,23,0,3.38,95.82000000000001
2010,11,10,0,0,1.28,79.37
2010,11,10,1,0,2.54,71.42
2010,11,10,2,0,2.5100000000000002,80.18
2010,11,10,3,0,2.67,77.53
2010,11,10,4,0,2.6,87.71000000000001
2010,11,10,5,0,2.54,87.36
2010,11,10,6,0,1.97,84.97
2010,11,10,7,0,2.68,73.74
2010,11,10,8,0,2.41,80.66
2010,11,10,9,0,3.1,74.37
2010,11,10,10,0,2.13,83.9
2010,11,10,11,0,1.77,62.04
2010,11,10,12,0,2.34,45.88
2010,11,10,13,0,2.5100000000000002,86.02
2010,11,10,14,0,4.33,63.940000000000005
2010,11,10,15,0,5.0600000000000005,58.96
2010,11,10,16,0,6.15,64.62
2010,11,10,17,0,6.51,61.660000000000004
2010,11,10,18,0,6.9,64.32000000000001
2010,11,10,19,0,7.26,72.53
2010,11,10,20,0,6.890000000000001,71.26
2010,11,10,21,0,6.2700000000000005,71.41
2010,11,10,22,0,6.33,72.11
2010,11,10,23,0,5.5,74.18
2010,11,11,0,0,4.57,67.51
2010,11,11,1,0,4.6000000000000005,71.07000000000001
2010,11,11,2,0,5.01,69.21000000000001
2010,11,11,3,0,4.24,70.07000000000001
2010,11,11,4,0,4.93,68.08
2010,11,11,5,0,5.66,72.55
2010,11,11,6,0,5.25,73.81
2010,11,11,7,0,4.36,74.47
2010,11,11,8,0,6.390000000000001,69.41
2010,11,11,9,0,6.61,77.04
2010,11,11,10,0,6.0200000000000005,82.64
2010,11,11,11,0,4.97,71.57000000000001
2010,11,11,12,0,4.72,88.32000000000001
2010,11,11,13,0,3.91,88.04
2010,11,11,14,0,4.0200000000000005,74.8
2010,11,11,15,0,4.49,56.480000000000004
2010,11,11,16,0,4.51,62.15
2010,11,11,17,0,5.66,63.89
2010,11,11,18,0,6.12,64.78
2010,11,11,19,0,6.890000000000001,66.86
2010,11,11,20,0,6.57,72.95
2010,11,11,21,0,5.7700000000000005,74.72
2010,11,11,22,0,5.92,71.63
2010,11,11,23,0,6.07,72.57000000000001
2010,11,12,0,0,5.49,72.06
2010,11,12,1,0,5.45,70.9
2010,11,12,2,0,4.5,75.26
2010,11,12,3,0,3.67,76.01
2010,11,12,4,0,4.41,67.96000000000001
2010,11,12,5,0,3.02,65.2
2010,11,12,6,0,3.71,68.31
2010,11,12,7,0,3.77,68.37
2010,11,12,8,0,4.14,70.21000000000001
2010,11,12,9,0,4.66,80.39
2010,11,12,10,0,3.94,84.13
2010,11,12,11,0,3.99,70.69
2010,11,12,12,0,4.14,63.99
2010,11,12,13,0,5.04,62.36
2010,11,12,14,0,5.96,68.03
2010,11,12,15,0,6.55,65.04
2010,11,12,16,0,6.86,63.25
2010,11,12,17,0,6.92,66.1
2010,11,12,18,0,7.26,70.58
2010,11,12,19,0,7.390000000000001,71.16
2010,11,12,20,0,7.62,74.69
2010,11,12,21,0,7.17,74.57000000000001
2010,11,12,22,0,6.79,70.24
2010,11,12,23,0,5.59,69.61
2010,11,13,0,0,6.03,68.69
2010,11,13,1,0,5.71,72.92
2010,11,13,2,0,4.72,71.67
2010,11,13,3,0,4.54,77.16
2010,11,13,4,0,4.69,79.43
2010,11,13,5,0,4.88,73.9
2010,11,13,6,0,4.7700000000000005,72.55
2010,11,13,7,0,4.4,74.67
2010,11,13,8,0,5.76,78.88
2010,11,13,9,0,6.76,84.64
2010,11,13,10,0,7.28,88.21000000000001
2010,11,13,11,0,7.78,83.76
2010,11,13,12,0,6.93,76.81
2010,11,13,13,0,7.16,76.7
2010,11,13,14,0,7.2,76.57000000000001
2010,11,13,15,0,6.6000000000000005,70.31
2010,11,13,16,0,6.58,72.15
2010,11,13,17,0,6.95,64.23
2010,11,13,18,0,6.93,62.75
2010,11,13,19,0,6.94,66.99
2010,11,13,20,0,6.42,67.81
2010,11,13,21,0,6.32,66.82000000000001
2010,11,13,22,0,6,67.58
2010,11,13,23,0,5.87,67.54
2010,11,14,0,0,5.46,66.95
2010,11,14,1,0,5.42,68.74
2010,11,14,2,0,4.88,73.14
2010,11,14,3,0,4.7,70.13
2010,11,14,4,0,4.42,70.82000000000001
2010,11,14,5,0,4.11,75.04
2010,11,14,6,0,3.62,71.18
2010,11,14,7,0,3.18,75.31
2010,11,14,8,0,2.82,82.36
2010,11,14,9,0,1.8900000000000001,82.5
2010,11,14,10,0,0.74,285.43
2010,11,14,11,0,2.41,273.52
2010,11,14,12,0,3.21,259.96
2010,11,14,13,0,5.95,246.81
2010,11,14,14,0,5.66,249.73000000000002
2010,11,14,15,0,6.32,258.59000000000003
2010,11,14,16,0,5.68,252.57
2010,11,14,17,0,6.26,262.63
2010,11,14,18,0,5.42,231.69
2010,11,14,19,0,5.26,234.38
2010,11,14,20,0,4.92,221.67000000000002
2010,11,14,21,0,4.36,227.44
2010,11,14,22,0,3.66,235.69
2010,11,14,23,0,3.33,248.93
2010,11,15,0,0,3.33,263.55
2010,11,15,1,0,3.02,276.83
2010,11,15,2,0,2.68,261.43
2010,11,15,3,0,2.64,278.48
2010,11,15,4,0,2.69,240.34
2010,11,15,5,0,2.74,273.76
2010,11,15,6,0,2.25,250.99
2010,11,15,7,0,2.43,221.17000000000002
2010,11,15,8,0,2.07,255.3
2010,11,15,9,0,3.1,259.62
2010,11,15,10,0,3.11,261.44
2010,11,15,11,0,4.5600000000000005,254.12
2010,11,15,12,0,4.89,253.86
2010,11,15,13,0,6.5200000000000005,255.35
2010,11,15,14,0,5.8500000000000005,255.55
2010,11,15,15,0,5.74,263.91
2010,11,15,16,0,5.92,267.86
2010,11,15,17,0,4.59,248.63
2010,11,15,18,0,3.94,243.52
2010,11,15,19,0,4.42,234.93
2010,11,15,20,0,4.16,231.01
2010,11,15,21,0,3.84,226.46
2010,11,15,22,0,3.5500000000000003,225.69
2010,11,15,23,0,3.47,219.25
2010,11,16,0,0,3.79,226.84
2010,11,16,1,0,2.97,229.73000000000002
2010,11,16,2,0,3.25,235.51
2010,11,16,3,0,2.24,233.13
2010,11,16,4,0,3.1,265.66
2010,11,16,5,0,2.61,293.01
2010,11,16,6,0,3.15,303.46
2010,11,16,7,0,2.45,295.06
2010,11,16,8,0,1.24,286.97
2010,11,16,9,0,1.55,250.75
2010,11,16,10,0,2.41,263.81
2010,11,16,11,0,2.43,274.63
2010,11,16,12,0,2.27,240.83
2010,11,16,13,0,1.37,209.27
2010,11,16,14,0,2.42,245.18
2010,11,16,15,0,1.95,270.94
2010,11,16,16,0,4.61,69.5
2010,11,16,17,0,6.5200000000000005,69.97
2010,11,16,18,0,6.68,67.81
2010,11,16,19,0,6.33,68.01
2010,11,16,20,0,6.68,66.87
2010,11,16,21,0,6.390000000000001,72.42
2010,11,16,22,0,6.58,77.87
2010,11,16,23,0,6.17,76.64
2010,11,17,0,0,5.71,67.7
2010,11,17,1,0,5.29,75.08
2010,11,17,2,0,4.94,71.17
2010,11,17,3,0,4.73,75.16
2010,11,17,4,0,4.7700000000000005,87.66
2010,11,17,5,0,4.49,72.22
2010,11,17,6,0,4.48,87.38
2010,11,17,7,0,4.2,76.52
2010,11,17,8,0,3.93,73.09
2010,11,17,9,0,3.0100000000000002,84.64
2010,11,17,10,0,0.72,76.15
2010,11,17,11,0,2.18,288.69
2010,11,17,12,0,3.86,272.74
2010,11,17,13,0,5.66,263.01
2010,11,17,14,0,5.28,276.13
2010,11,17,15,0,4.48,250.20000000000002
2010,11,17,16,0,5.01,288.25
2010,11,17,17,0,4.15,295.1
2010,11,17,18,0,2.6,300.82
2010,11,17,19,0,1.28,337.98
2010,11,17,20,0,5.87,70.69
2010,11,17,21,0,7.08,66.6
2010,11,17,22,0,8.09,83.74
2010,11,17,23,0,8.75,80.74
2010,11,18,0,0,8.31,76.94
2010,11,18,1,0,7.67,73.81
2010,11,18,2,0,8.78,78.41
2010,11,18,3,0,9.51,73.82000000000001
2010,11,18,4,0,9.25,69.68
2010,11,18,5,0,10.16,72.91
2010,11,18,6,0,9.33,77.86
2010,11,18,7,0,10.09,73.51
2010,11,18,8,0,9.870000000000001,73.5
2010,11,18,9,0,9.92,74.98
2010,11,18,10,0,10.11,72.98
2010,11,18,11,0,9.450000000000001,68.55
2010,11,18,12,0,8.540000000000001,65.54
2010,11,18,13,0,8.45,70.88
2010,11,18,14,0,8.65,73.86
2010,11,18,15,0,9.19,67.22
2010,11,18,16,0,8.870000000000001,68.08
2010,11,18,17,0,8.870000000000001,64.28
2010,11,18,18,0,8.13,70.21000000000001
2010,11,18,19,0,8.18,80.38
2010,11,18,20,0,7.640000000000001,81.21000000000001
2010,11,18,21,0,8.09,78.09
2010,11,18,22,0,8.77,81.29
2010,11,18,23,0,7.79,76.68
2010,11,19,0,0,7.29,79.63
2010,11,19,1,0,7.18,82.37
2010,11,19,2,0,8.01,78.48
2010,11,19,3,0,7.71,82.11
2010,11,19,4,0,7.73,76.13
2010,11,19,5,0,7.4,76.95
2010,11,19,6,0,8.09,75.65
2010,11,19,7,0,7.44,77.71000000000001
2010,11,19,8,0,7.41,77.14
2010,11,19,9,0,7.74,76.32000000000001
2010,11,19,10,0,7.78,78.37
2010,11,19,11,0,8.43,82.11
2010,11,19,12,0,7.97,82.39
2010,11,19,13,0,7.57,78.96000000000001
2010,11,19,14,0,7.32,80.8
2010,11,19,15,0,7.4,77.98
2010,11,19,16,0,7.84,79.13
2010,11,19,17,0,7.890000000000001,79.22
2010,11,19,18,0,7.68,69.4
2010,11,19,19,0,7.61,70.68
2010,11,19,20,0,7.48,72.31
2010,11,19,21,0,7.3,69.22
2010,11,19,22,0,6.79,67.99
2010,11,19,23,0,6.890000000000001,74
2010,11,20,0,0,6.61,77.47
2010,11,20,1,0,6.32,76.91
2010,11,20,2,0,5.6000000000000005,78.88
2010,11,20,3,0,5.41,77.13
2010,11,20,4,0,4.94,79.86
2010,11,20,5,0,4.82,82.59
2010,11,20,6,0,4.41,80.25
2010,11,20,7,0,4.79,78.84
2010,11,20,8,0,4.79,79.71000000000001
2010,11,20,9,0,4.42,84.99
2010,11,20,10,0,4.03,81.58
2010,11,20,11,0,3.96,80.72
2010,11,20,12,0,3.72,81.12
2010,11,20,13,0,3.4,76.25
2010,11,20,14,0,3.8000000000000003,49.17
2010,11,20,15,0,3.96,60.72
2010,11,20,16,0,4.46,62.78
2010,11,20,17,0,5.41,62.95
2010,11,20,18,0,6.140000000000001,64.71000000000001
2010,11,20,19,0,5.8500000000000005,68.77
2010,11,20,20,0,5.38,72.73
2010,11,20,21,0,5.4,68.13
2010,11,20,22,0,5.14,68.35000000000001
2010,11,20,23,0,4.8,71.36
2010,11,21,0,0,4.79,70.47
2010,11,21,1,0,4.69,69.26
2010,11,21,2,0,4.3100000000000005,74.19
2010,11,21,3,0,4.16,70.07000000000001
2010,11,21,4,0,3.97,72.35000000000001
2010,11,21,5,0,3.79,72.56
2010,11,21,6,0,3.35,75.91
2010,11,21,7,0,3.43,75.65
2010,11,21,8,0,3.29,78.86
2010,11,21,9,0,3.35,85.86
2010,11,21,10,0,2.15,86.55
2010,11,21,11,0,1.12,68.63
2010,11,21,12,0,1.1400000000000001,291.36
2010,11,21,13,0,2.37,325
2010,11,21,14,0,0.73,341.97
2010,11,21,15,0,2.83,350.15000000000003
2010,11,21,16,0,3.44,35.82
2010,11,21,17,0,4.7700000000000005,64.76
2010,11,21,18,0,5.08,65.68
2010,11,21,19,0,4.5600000000000005,66.97
2010,11,21,20,0,4.58,75.12
2010,11,21,21,0,4.44,68.69
2010,11,21,22,0,4.04,74.22
2010,11,21,23,0,3.91,79.79
2010,11,22,0,0,4.37,72.9
2010,11,22,1,0,4,72.97
2010,11,22,2,0,3.65,71.61
2010,11,22,3,0,3.38,67.53
2010,11,22,4,0,2.5,77.4
2010,11,22,5,0,2.64,63.800000000000004
2010,11,22,6,0,2.05,75.95
2010,11,22,7,0,1.76,73.93
2010,11,22,8,0,1.95,84.47
2010,11,22,9,0,0.9500000000000001,90.39
2010,11,22,10,0,0.91,263.83
2010,11,22,11,0,2.18,282.07
2010,11,22,12,0,2.56,275.15000000000003
2010,11,22,13,0,2.63,246.77
2010,11,22,14,0,1.2,249.74
2010,11,22,15,0,2.09,270.38
2010,11,22,16,0,1.94,250.59
2010,11,22,17,0,2.71,11.06
2010,11,22,18,0,4.44,61.54
2010,11,22,19,0,4.14,70.77
2010,11,22,20,0,4.33,72.79
2010,11,22,21,0,3.6,85.49
2010,11,22,22,0,4.13,93.47
2010,11,22,23,0,3.31,88.19
2010,11,23,0,0,3.56,89.09
2010,11,23,1,0,3.39,73.29
2010,11,23,2,0,3.33,84.02
2010,11,23,3,0,3.62,70.72
2010,11,23,4,0,3.68,86.28
2010,11,23,5,0,3.9,79.82000000000001
2010,11,23,6,0,3.61,80.22
2010,11,23,7,0,3.92,77.34
2010,11,23,8,0,4.03,72.36
2010,11,23,9,0,4.09,79.95
2010,11,23,10,0,3.72,71.87
2010,11,23,11,0,3.47,64.44
2010,11,23,12,0,3.7,64.11
2010,11,23,13,0,4.19,46.800000000000004
2010,11,23,14,0,5.07,66.18
2010,11,23,15,0,5.13,64.78
2010,11,23,16,0,6.24,59.7
2010,11,23,17,0,6.390000000000001,59.88
2010,11,23,18,0,6.8100000000000005,61.34
2010,11,23,19,0,7.01,65.07000000000001
2010,11,23,20,0,6.57,68.28
2010,11,23,21,0,6.44,67.67
2010,11,23,22,0,5.74,69.84
2010,11,23,23,0,4.84,69.49
2010,11,24,0,0,4.5200000000000005,70.56
2010,11,24,1,0,4.97,70.8
2010,11,24,2,0,5.01,68.9
2010,11,24,3,0,4.98,70.62
2010,11,24,4,0,4.29,65.64
2010,11,24,5,0,4.41,72.89
2010,11,24,6,0,4.33,75.56
2010,11,24,7,0,4.1,70.5
2010,11,24,8,0,4.32,75.57000000000001
2010,11,24,9,0,4.88,79.27
2010,11,24,10,0,4.5600000000000005,85.25
2010,11,24,11,0,4.11,90.88
2010,11,24,12,0,2.5300000000000002,76.68
2010,11,24,13,0,1.9000000000000001,107.97
2010,11,24,14,0,0.9,215.66
2010,11,24,15,0,0.91,197.26
2010,11,24,16,0,2.09,314.73
2010,11,24,17,0,1.48,279.64
2010,11,24,18,0,1.6400000000000001,259.84000000000003
2010,11,24,19,0,4.24,71.22
2010,11,24,20,0,4.21,74.63
2010,11,24,21,0,4.2,74.60000000000001
2010,11,24,22,0,3.86,85.14
2010,11,24,23,0,3.5,83.99
2010,11,25,0,0,2.8000000000000003,88.06
2010,11,25,1,0,2.32,78.79
2010,11,25,2,0,1.78,70.78
2010,11,25,3,0,1.04,90.9
2010,11,25,4,0,0.92,247.23000000000002
2010,11,25,5,0,1.29,264.92
2010,11,25,6,0,1.86,257.4
2010,11,25,7,0,1.98,259.07
2010,11,25,8,0,2.2,257.23
2010,11,25,9,0,1.96,260.92
2010,11,25,10,0,2.96,259.34000000000003
2010,11,25,11,0,3.58,255.32
2010,11,25,12,0,4.67,257.99
2010,11,25,13,0,4.98,240.21
2010,11,25,14,0,5.71,235.02
2010,11,25,15,0,4.65,246.84
2010,11,25,16,0,4.88,254.49
2010,11,25,17,0,4.66,261.86
2010,11,25,18,0,3.6,273.74
2010,11,25,19,0,4.29,273.90000000000003
2010,11,25,20,0,4.03,252.21
2010,11,25,21,0,3.93,254.9
2010,11,25,22,0,3.06,235.53
2010,11,25,23,0,2.98,255.68
2010,11,26,0,0,2.92,267.75
2010,11,26,1,0,3.36,272.34000000000003
2010,11,26,2,0,3.47,255.02
2010,11,26,3,0,2.31,242.03
2010,11,26,4,0,1.72,265.19
2010,11,26,5,0,1.1,293.58
2010,11,26,6,0,0.6900000000000001,266.47
2010,11,26,7,0,0.73,113.09
2010,11,26,8,0,1.1300000000000001,68.15
2010,11,26,9,0,1.47,77.88
2010,11,26,10,0,3.5,70.4
2010,11,26,11,0,4.57,91.61
2010,11,26,12,0,4.96,90.11
2010,11,26,13,0,5.48,94.27
2010,11,26,14,0,4.72,98.06
2010,11,26,15,0,5.4,92.29
2010,11,26,16,0,5.87,83.77
2010,11,26,17,0,7.4,65.32000000000001
2010,11,26,18,0,7.65,68.08
2010,11,26,19,0,8.42,68.32000000000001
2010,11,26,20,0,8.01,68.84
2010,11,26,21,0,7.16,79.51
